	phone	review
2762	Samsung Galaxy S6 (Black, 32GB)	only thing always comes to my mind when i use this phone is if it had a bigger battery samsung galaxy s6 is the best phone i have used till now best display best camera best performance loud speakers this phone has everything that a smartphone should have its nearly the perfect phone only if it had better or bigger battery you will get max 2hrs of screen on time with 3g and 4hrs with wifi not more than that so if you travel a lot this phone is not for you you should always have a power socket near you if you gonna use this phone as daily driver rest everything is top quality especially the camera you dont need to carry dslr if you have galaxy s6 phone comes with quick charge technology which means it will be fully charged from 0 to 100 in 1 hr 3045 mins 30 mins of charge will add 45 hrs of usage so if you can compromise the battery for all other features this phone is the one you should buy else go for galaxy note 4 or iphone 6 plus and 1s again super awsm phone
2763	Samsung Galaxy S6 (Black, 32GB)	just awesome 
2764	Samsung Galaxy S6 (Black, 32GB)	recently bought the device the drive is just awesome i got it for 30k from here link  httpamznto1g2bttu first i was nervous as i have bought samsung leaving apple asidebut when i got it i felt i had taken the good decisionamazing product no issues faced yet
2765	Samsung Galaxy S6 (Black, 32GB)	pros this is my 4th samsung phone and i must admit that the new touchwiz is really not that heavy like it used to be so the previous version was a bummer but this is razor fast and so fluid minimum change with the animation sound output is crisp but not like the boom sound of hits one series but the headphone output is better the phone has solidly built looks stunning in the sunlight too connectivity is fast so the fast charge it has the best display is the best ram and processor is perfect the camera is so good too it will get 51 in the month of july or on or before setting menu other software and everything are just fine cons its a power eater device octa core processor and it may get heated upunibody remember while data exchanging and other hardcore software using 1day average usage ps worth of every penny
2766	Intex Aqua Power Plus (White-Champagne)	excellent mobile in the range below rs10000  i purchased it with so many hesitations  but after receiving the mobile within 24 hours of placing order i felt very happy as appearance cameras front  rear are very good  battery also giving very good back up with 5 types of options of display settings with easy operation  only loophole in this mobile is low volume of sound compared to my earlier sony ericsson which i have used for last 3 years overall its an excellent experience i had in buying this mobile thru amazonin
2767	Intex Aqua Power Plus (White-Champagne)	it is best deal for this rate of android phone this phone flip cover experience amazing no hanging no hitting lollipop android version it is best android phone my point of view
2768	Intex Aqua Power Plus (White-Champagne)	bought this mob before one monthi can say it has lots of advantagesesp battery back upawesome even if i play games and browse with 3g still it will last fr two days touch is gud2gb ram gives multitasking without any hanging so farbt camera is very pathetici say front cam is much more better dan rearso guys apart from camera if u wanted to go fr a mob under 10k i suggest u to buy this
2769	Intex Aqua Power Plus (White-Champagne)	wrost phone at this range both of camera quality is too bad heat too much on normal uses sound quality is very low given head phone is too bad speed is good no lagging prblm on heavy game but heat too much battery life is good lasting 2days on normal uses given flip cover comes with good style best in 2gb ram 16gb rom smooth touch
2770	Intex Aqua Power Plus (White-Champagne)	i bought it last week from amazon but the camera position is at top edge not seen like in given pics and back case for this phone is not availableand flipcover with this phone is poor quality camera clarity is below 8mp only and finishing of this phone is not good no heating problem and have a huge removable battery
2771	Intex Aqua Power Plus (White-Champagne)	everything is good but camera and speaker sound and quality are just average 
2772	Intex Aqua Power Plus (White-Champagne)	i impressed about this specs in low budged so i bought this mobile 2 weeks back  its camera quality is very very worster than 5mp camera so i recommend you dont buy this product such a waste of money frustrated  i dont understand why the people are giving 5 stars
2773	Intex Aqua Power Plus (White-Champagne)	a nice mobile to me because by looking the features and camera qualityso the best mobile is intex
